domain,software,users,signup,uptime_alltime
social.dc6jgk.de,mastodon,1,False,
social.dcomms.org,mastodon,1,True,
social.dcsl.dk,mastodon,4,True,98.79
social.dednet.co,misskey,9,False,96.58
social.deeden.co.uk,mastodon,3,False,
social.defenestrate.it,pleroma,2,False,99.3
social.deferlements.audio,pixelfed,1,False,99.9
social.dekay.se,mastodon,1,True,99.66
social.deltayeet.net,mastodon,8,False,99.81
social.demi-sec.org,mastodon,3,True,
social.demon-nova.de,mastodon,1,False,
social.demonix.fr,mastodon,1,False,
social.denbby.com,mastodon,2,True,
social.densco.net,mastodon,2,False,
social.deploy-on-friday.com,mastodon,1,False,
social.der-schreiber.net,mastodon,0,False,
social.derelict.engineering,mastodon,1,False,
social.desbasques.com,mastodon,6,False,99.28
social.design.systems,mastodon,36,False,99.92
social.desyncd.xyz,mastodon,3,True,98.42
social.detektor.fm,mastodon,8,False,
social.detroit.hockey,mastodon,2,False,
social.deuchnord.fr,mastodon,3,False,
social.deuill.org,mastodon,2,False,
social.devinci.com,mastodon,2,False,
social.devnet.space,mastodon,0,False,
social.devopsdays.org,mastodon,19,True,99.6
social.devries.frl,mastodon,1,False,99.96
social.devteams.at,mastodon,5,False,
social.dezinezync.com,mastodon,5,False,99.99
social.dfnt.fr,mastodon,1,False,
social.dgnum.eu,mastodon,2,False,
social.dh5.ch,mastodon,1,False,100.0
social.dhelonious.de,mastodon,1,False,
social.di2.io,mastodon,4,False,99.9
social.di20.de,mastodon,3,False,99.66
social.diableco.com,mastodon,11,False,
social.dialup.support,mastodon,1,False,
social.diamondcreeper.org,mastodon,3,False,
social.diamondtin.com,mastodon,2,False,
social.dib.de,mastodon,8,True,
social.die-partei-frankfurt.de,mastodon,1,False,
social.diehildebrands.de,mastodon,1,False,
social.diehumanisten.de,mastodon,10,True,99.52
social.diekershoff.de,mastodon,0,False,
social.diepstraten.xyz,mastodon,1,False,100.0
social.digitalmountains.co.uk,mastodon,1,True,99.9
social.digitalpirate.ca,mastodon,1,False,
social.digitalundso.net,mastodon,3,False,
social.dilavni.com,mastodon,10,True,
social.dinn.ca,mastodon,3,False,99.79
social.dino.icu,mastodon,56,True,
social.dinoex.de,mastodon,2,False,
social.diod.es,mastodon,1,False,99.98
social.dirigibly.ltd,pleroma,1,False,99.98
social.dissidence.ovh,akkoma,1,False,98.87
social.diva.exchange,mastodon,399,True,
social.divulgate.dev,mastodon,2,True,
social.diyab.net,mastodon,1,False,
social.dje.li,mastodon,1,False,98.53
social.djuber.name,mastodon,1,False,
social.dk-libre.fr,mastodon,0,False,
social.dl4ax.radio,mastodon,1,False,
social.dlins.de,mastodon,1,False,
social.dllama.net,mastodon,1,False,
social.dm4.tw,mastodon,1,False,98.53
social.dmcblue.com,mastodon,3,False,
social.dmorozov.info,mastodon,2,False,
social.dmz.skyfritt.net,mastodon,4,False,
social.dnitza.com,mastodon,4,False,
social.dnrk.dev,mastodon,2,True,
social.do.srb2.org,mastodon,2,False,97.0
social.dociq.io,mastodon,3,True,
social.dog-s.global,mastodon,23,True,
social.dogfire.de,mastodon,2,True,99.21
social.doggoat.de,mastodon,4,False,
social.doghub.eu,mastodon,14,True,
social.dogondo.de,mastodon,7,False,99.97
social.dolphin-emu.org,mastodon,1,False,99.91
social.doma.dev,mastodon,15,True,
social.domjh.com,mastodon,0,False,
social.domov.de,mastodon,3,True,
social.donadvr.de,mastodon,2,False,
social.doofnet.uk,mastodon,2,False,
social.dorf-post.de,mastodon,6,True,
social.dorkbutt.lol,mastodon,2,False,
social.dos-dingos.com,mastodon,2,False,
social.doseofnews.com,mastodon,7,True,
social.doshi.re,pleroma,1,False,98.8
social.dotup-pi007.dotup.de,mastodon,3,False,
social.downey.net,mastodon,3,False,
social.dpb587.me,mastodon,1,False,
social.dragonsare.gay,mastodon,2,False,
social.drastical.tech,mastodon,18,True,99.7
social.dreampi.es,mastodon,4,False,
social.drenth.xyz,mastodon,4,False,99.22
social.driveby.cool,pleroma,7,False,95.6
social.dromografos.report,sharkey,5,False,99.73
social.dropbear.xyz,mastodon,4,False,
social.droppedbits.com,mastodon,3,False,99.82
social.dryan.com,mastodon,5,False,99.91
social.dryja.dev,mastodon,1,True,
social.dryusdan.fr,pleroma,1,False,98.95
social.ds106.us,mastodon,117,True,
social.dsbeans.com,mastodon,1,True,
social.dsimon.com,mastodon,2,True,
social.dsmouse.net,mastodon,5,False,87.28
social.dssc.io,mastodon,1,False,
social.dssr.ch,friendica,0,True,99.81
social.duarte.vg,friendica,0,False,97.44
social.dubeguitars.com,mastodon,2,False,
social.duckrowing.com,mastodon,1,False,
social.duclaria.com,mastodon,4,True,
social.dudebronation.com,mastodon,4,True,
social.duergner.io,mastodon,1,False,99.98
social.dumijay.com,mastodon,1,False,95.22
social.dunamisnexus.net,mastodon,4,True,
social.dunevent.net,firefish,3,False,93.41
social.duniter.org,mastodon,11,True,
social.durell.net,mastodon,1,False,
social.dussan.org,mastodon,1,False,
social.dvsn.net,mastodon,1,False,100.0
social.dwards.org,mastodon,1,False,
social.dynamicfiles.de,mastodon,1,False,
social.dytrych.cloud,mastodon,8,True,99.82
social.e-dt.xyz,mastodon,1,False,
social.e-editiones.org,mastodon,17,True,99.93
social.eagleinc.xyz,mastodon,2,True,
social.earth.li,mastodon,10,False,
social.easya.solutions,mastodon,7,False,99.99
social.easyrpg.org,mastodon,2,False,
social.ecliptik.com,mastodon,1,False,
social.ecovision.quest,mastodon,1,True,
social.eden.one,mastodon,3,False,99.95
social.edgeoftheuniver.se,mastodon,1,False,99.65
social.edist.ro,mastodon,38,True,99.74
social.edu.nl,mastodon,1054,False,99.94
social.edzilla.info,mastodon,2,True,
social.effy.space,mastodon,1,False,
social.egalwaat.lu,mastodon,10,False,99.39
social.ei8fdb.org,mastodon,5,False,
social.eichler-bg.de,mastodon,1,False,
social.ekosystems.fr,mastodon,2,False,
social.elbespace.de,mastodon,8,False,99.82
social.elbullazul.com,mastodon,1,False,
social.electrafish.tech,mastodon,5,True,
social.elia.garden,mastodon,4,False,
social.elizabeth.cat,iceshrimp,2,False,99.96
social.elizabeth.sh,iceshrimp,2,False,99.96
social.ellesper.com,mastodon,1,False,90.6
social.ellie.pet,firefish,1,False,99.86
social.ellijaymakerspace.org,mastodon,11,True,
social.elliotblackburn.com,mastodon,1,False,
social.emarhavil.com,mastodon,4,False,
social.ember.lgbt,mastodon,2,True,
social.ember.li,pleroma,2,False,96.61
social.emfcamp.org,mastodon,11,False,
social.emile.space,mastodon,1,False,
social.emisocks.com,mastodon,2,False,
social.emma.coop,mastodon,1,True,
social.encryptomatic.com,mastodon,2,False,
social.energieincomune.com,mastodon,2,True,98.81
social.eng.chat,mastodon,0,False,
social.engiqueer.net,mastodon,1,False,
social.entan.gl,mastodon,3,True,
social.enterator.de,mastodon,0,False,
social.entrypoint.sh,mastodon,1,False,
social.epenguin.com,mastodon,2,False,
social.epfl.ch,mastodon,605,False,
social.ephaone.org,mastodon,2,False,
social.ephios.de,mastodon,1,False,
social.eqver.se,mastodon,20,False,99.8
social.erambert.me,mastodon,3,False,
social.erg.be,mastodon,9,True,
social.ericcodes.io,mastodon,1,False,99.99
social.ericvandam.me,mastodon,2,False,99.91
social.ericwbailey.website,mastodon,2,False,99.99
social.ernie.wtf,mastodon,4,True,100.0
social.erodos.xyz,mastodon,2,False,
social.ersei.net,mastodon,2,False,
social.erti.us,mastodon,1,False,
social.esc.sh,mastodon,3,False,
social.eshelyaron.com,mastodon,1,False,
social.esmarconf.org,mastodon,25,False,99.26
social.espeweb.net,mastodon,18,False,
social.etc-services.de,mastodon,4,True,
social.eternalspring.church,mastodon,2,True,
social.etke.cc,mastodon,4,False,
social.etwas42.de,mastodon,3,False,99.2
social.etwg.xyz,mastodon,1,False,
social.europlus.zone,mastodon,6,True,99.65
social.evan.exposed,mastodon,1,False,98.29
social.evilcyberhacker.net,mastodon,2,False,
social.evilma.id,mastodon,3,True,
social.evl.im,mastodon,6,False,98.54
social.evolved.systems,mastodon,1,False,99.88
social.exclaimindustries.net,mastodon,1,False,
social.exo.icu,mastodon,10,True,
social.exotic.sh,akkoma,2,False,99.84
social.exs.gay,mastodon,3,True,99.97
social.eyhoff.de,mastodon,2,False,
social.eyluldogruel.com,mastodon,1,False,99.4
social.f-hub.org,mastodon,2,False,
social.f1sh.de,mastodon,2,False,
social.fa-fo.de,mastodon,5,False,99.21
social.fabean.xyz,mastodon,1,False,
social.fabienphoto.eu,mastodon,2,False,
social.fabulr.de,mastodon,54,True,
social.factorial.io,mastodon,4,True,
social.fairlygood.net,mastodon,1,False,
social.fairphone.community,mastodon,19,True,
social.falcigno.org,mastodon,0,True,
social.falsetrue.io,mastodon,1,False,
social.familylison.com,mastodon,1,True,100.0
social.famsom.net,mastodon,0,False,
social.fantorovevo.com,mastodon,6,False,99.23
social.farcaller.net,mastodon,2,False,
social.farcaster.net,mastodon,2,False,
social.farend.co.jp,mastodon,3,False,
social.farthergate.com,mastodon,2,True,
social.fast-break.de,mastodon,27,True,
social.fbievan.live,pleroma,4,True,97.51
social.fbsweb.de,mastodon,2,False,
social.fbxl.net,pleroma,51,True,96.79
social.fcourtois.net,mastodon,10,True,
social.feastcoast.com,mastodon,7,False,99.97
social.feathers.link,mastodon,55,True,
social.fedida.com,mastodon,2,True,
social.fedihost.website,mastodon,3,False,
social.fediverse.events,mastodon,2,False,
social.fedoma.ch,pleroma,1,False,99.84
social.feelslike.life,mastodon,1,False,
social.feep.org,mastodon,2,False,
social.feinschmeckergarten.de,mastodon,1,False,
social.fennec.foo,mastodon,1,False,
social.fennell.dev,mastodon,1,False,
social.ferd.at,mastodon,2,False,
social.ferrocarril.net,mastodon,79,True,
social.ferrous-systems.com,mastodon,3,False,100.0
social.festus-asbestos.ca,mastodon,1,False,
social.fetedelamusique.de,mastodon,5,True,98.54
social.fetziverse.de,pleroma,1,False,96.08
social.ffconf.org,mastodon,6,True,99.97
social.ffl.name,mastodon,5,False,
social.ffmuc.net,mastodon,19,True,99.94
social.fidart.it,mastodon,3,False,
social.fifteen40.com,mastodon,8,True,99.92
social.filipesm.eu,mastodon,1,False,
social.fimpern.de,mastodon,0,False,
social.findmyown.space,mastodon,2,False,
social.fingerprintsoftware.ca,mastodon,0,False,
social.finkhaeuser.de,mastodon,5,True,99.85
social.fionic.eu,mastodon,0,False,
social.firehawk-systems.com,pleroma,2,True,99.46
social.firemoss.de,mastodon,1,False,
social.firescry.com,mastodon,2,False,
social.firesidefedi.live,mastodon,3,False,
social.firlefanz.one,mastodon,6,True,
social.fischbyte.de,mastodon,9,True,99.99
social.fishofjust.us,mastodon,7,True,99.95
social.flaig.name,pleroma,2,False,99.7
social.flctwn.com,mastodon,1,False,
social.flipboard.com,mastodon,21,False,99.93
social.flipdot.org,mastodon,15,True,99.95
social.floof.org,friendica,0,False,99.86
social.floss.uz,mastodon,16,True,100.0
social.fluxfox.dev,mastodon,4,True,
social.flyinggecko.org,mastodon,2,False,
social.fmvilas.me,mastodon,1,False,
social.focused.systems,mastodon,1,False,
social.foederiert.de,mastodon,3,True,95.01
social.fogcloud.org,pleroma,2,False,99.86
social.fohte.net,mastodon,6,False,
social.fomin.site,pleroma,2,False,99.2
social.foolish.computer,mastodon,1,False,
social.fops.one,mastodon,3,True,
social.fordfairlaneonline.com,mastodon,2,False,
social.forestroad.xyz,mastodon,2,True,
social.forgesparks.com,mastodon,3,True,99.19
social.fossdle.org,mastodon,30,True,99.93
social.fossee.net,mastodon,8,True,
social.foxdn.net,mastodon,1,False,
social.foxes.life,mastodon,2,False,
social.foxis.dev,iceshrimp,4,False,99.17
social.fqserv.eu,mastodon,1,False,
social.fr0sty1997.red,mastodon,2,False,
social.franco.net.eu.org,mastodon,2,False,
social.frankly.land,mastodon,1,False,
social.fredix.xyz,mastodon,1,False,
social.freebsd.amsterdam,mastodon,0,False,
social.freedom.press,mastodon,11,False,100.0
social.freedombits.org,mastodon,6,True,
social.freetalklive.com,mastodon,610,True,97.94
social.freifunk-ansbach.de,mastodon,1,False,
social.freifunk.net,mastodon,8,False,98.28
social.freun.dev,mastodon,1,True,
social.freysa.ai,mastodon,1471,True,100.0
social.fribbledom.com,mastodon,1,False,
social.fribbynetwork.net,mastodon,3,False,
social.fricklers.org,akkoma,1,False,99.83
social.fringe.com,mastodon,1,False,99.98
social.fringesec.ca,mastodon,3,False,
social.frith.dev,mastodon,1,False,
social.fro.ge,mastodon,4,False,99.64
social.frogeye.fr,mastodon,1,False,
social.froghat.ca,mastodon,7,False,
social.froonix.org,mastodon,3,False,99.96
social.froop.com,microblogpub,1,False,99.96
social.fthevenet.eu,mastodon,0,False,
social.ftm.nl,mastodon,12,True,
social.fuhlbrueck.net,mastodon,1,False,
social.fungalhalo.com,mastodon,1,False,99.98
social.funkwhale.audio,mastodon,2,False,98.85
social.funkyfish.cool,sharkey,8,False,97.18
social.furry.nz,mastodon,72,True,
social.furryrefuge.com,mastodon,8,False,
social.fusselwurm.de,mastodon,1,True,
social.fussenegger.pro,mastodon,1,False,
social.futurnumerique.com,mastodon,1,False,
social.fuzzypigs.com,mastodon,0,False,
social.fwcr.de,mastodon,2,False,
social.fym.moe,pleroma,1,False,99.57
social.fz-juelich.de,mastodon,7,False,
social.g2od.ch,mastodon,4,False,
social.g33ky.de,pleroma,5,True,100.0
social.gabekangas.com,mastodon,1,False,
social.gabisonntag.art,mastodon,2,False,
social.gadfly.ai,pleroma,8,False,97.49
social.gajsin.name,pleroma,11,False,98.18
social.galacticcoders.com,mastodon,10,True,
social.galaxy-control.org,mastodon,5,True,
social.galfar.net,mastodon,1,False,
social.gallauner.fun,mastodon,1,False,99.49
social.gamingecke.space,mastodon,14,False,
social.ganba.re,mastodon,2,True,
social.garciapimentel.com,mastodon,1,False,
social.garudalinux.org,mastodon,156,True,
social.gasfart.cloud,snac,2,True,99.71
social.gatoslibres.art,mastodon,1,True,
social.gautampk.com,mastodon,1,False,
social.gaven.me,mastodon,1,False,
social.gaza.memorial,mastodon,1,False,
social.gearfm.gay,mastodon,1,False,
social.geekgo.tech,mastodon,2,False,
social.geekwisdom.org,mastodon,0,False,
social.gelbphoenix.de,mastodon,1,False,99.49
social.gemnoc.ca,pleroma,1,False,96.29
social.genky.duckdns.org,mastodon,2,True,
social.genya0407.link,mastodon,2,False,
social.gerben.dev,mastodon,1,False,
social.gerbet.me,mastodon,2,False,
social.gergen.family,mastodon,2,False,
social.gerotintin.com,mastodon,7,False,
social.gflorent.space,mastodon,1,False,99.69
social.gfsc.studio,hometown,19,False,99.31
social.ggbox.fr,lemmy,15,True,99.67
social.ghostpacket.org,misskey,6,False,100.0
social.gibberfish.org,diaspora,0,False,96.71
social.gibberish.systems,mastodon,3,False,
social.gilchrist.scot,mastodon,1,True,
social.gilespaterson.com,mastodon,1,False,
social.ginny.today,mastodon,1,False,100.0
social.gitea.io,mastodon,5,False,99.72
social.gkstn.de,mastodon,2,False,
social.gl-como.it,friendica,16,False,99.15
social.gladtherescake.eu,mastodon,1,False,
social.glasgownet.com,mastodon,1,False,
social.glemza.net,mastodon,1,False,99.95
social.glennfitzpatrick.com,mastodon,3,False,99.66
social.glisco.de,mastodon,2,True,96.63
social.glitched.systems,sharkey,5,False,100.0
social.gllmr.fr,pleroma,2,False,97.28
social.globalpirates.net,mastodon,70,True,
social.gloryhole.shop,mastodon,1,False,
social.glyphy.com,mastodon,2,False,
social.gmtz.me,mastodon,1,False,99.86
social.gnieh.org,mastodon,1,False,
social.gnuweeb.org,mastodon,65,True,
social.goatzone.net,mastodon,7,False,
social.goblfc.org,mastodon,2,False,98.5
social.gochiuma.net,mastodon,1,False,93.66
social.goldenhillsoftware.com,mastodon,2,False,
social.golurk.de,mastodon,2,False,99.9
social.goodanser.com,mastodon,4,False,
social.goonj.xyz,mastodon,68,True,
social.goose.rodeo,mastodon,8,False,99.93
social.gord.io,mastodon,1,False,
social.gorritodeplata.xyz,mastodon,2,False,
social.goterkyourself.com,mastodon,1,False,99.95
social.gould.cx,mastodon,1,False,99.91
social.gozzys.com,mastodon,1,False,99.97
social.gpiccolo.com,mastodon,1,True,
social.grahamedgecombe.com,mastodon,1,False,
social.grahamharper.net,mastodon,2,False,99.88
social.granularperspective.com,mastodon,4,False,99.92
social.grat.gay,mastodon,4,True,
social.grautier.eu,mastodon,3,False,
social.gravitons.org,mastodon,12,False,
social.greinr.com,mastodon,1,False,99.92
social.grelli.org,snac,1,False,99.71
social.grenat.art,mastodon,0,False,
social.griesser.me,mastodon,2,False,99.92
social.grifdail.fr,iceshrimp,5,True,99.93
social.griff.la,mastodon,5,False,
social.grobwiefein.de,mastodon,1,False,
social.groene.nl,mastodon,15,False,
social.growyourown.services,mastodon,7,False,
social.growzrom.org,mastodon,0,False,
social.grunert.dev,mastodon,1,True,
social.gt-mod.site,mastodon,2,False,99.69
social.guckt.info,mastodon,4,False,
social.gugod.fr,mastodon,5,False,
social.guist.at,mastodon,6,False,100.0
social.gulacsi.eu,mastodon,1,False,
social.gulas.ch,mastodon,20,False,
social.gunju.de,mastodon,2,True,
social.guskikalola.com,mastodon,1,False,
social.gwsberlin.de,mastodon,18,False,
social.gyahunkoubou.com,mastodon,3,True,99.85
social.gyt.is,mastodon,0,False,
social.h12r.de,mastodon,2,False,
social.hach.chat,mastodon,9,False,99.65
social.hackerspace.pl,mastodon,57,False,
social.hackingand.coffee,mastodon,2,False,
social.hackistliebe.de,mastodon,1,True,
social.hacktheplanet.be,mastodon,4,False,99.09
social.hailstorm.gay,sharkey,1,False,98.32
social.hairydiode.xyz,mastodon,2,False,
social.haj.gf,pleroma,8,False,99.87
social.halfast.com,mastodon,2,True,97.92
social.hamro.io,mastodon,15,True,
social.hardfork.ngo,mastodon,9,True,
social.harding.dev,mastodon,5,False,
social.hardlimit.com,mastodon,35,True,
social.harpia.red,akkoma,9,False,96.75
social.harter.us,mastodon,3,False,97.47
social.hastily.cc,mastodon,5,False,
social.hatsusixty.in,akkoma,1,False,98.21
social.haukeluebbers.de,mastodon,2,False,
social.haven.family,mastodon,6,False,
social.hayalmasal.org,mastodon,1,False,
social.heathanderson.net,mastodon,1,False,
social.heckbrewing.com,mastodon,1,False,99.91
social.heiber.im,mastodon,1,False,
